movieId,tmdbId,overview,poster_path,genres,popularity
499,31911.0,"Electrician Gus gets the chance to fulfil a childhood dream by buying an old bowling-alley with some of his friends, but first he must find his ex-wife a new husband so he can stop paying alimony.",/AtUjyMEXPR41JWZzGfHEzgmrrHq.jpg,Comedy|Romance,3.802
500,788.0,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as a British nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",/shHrSmXS5140o6sQzgzXxn3KqSm.jpg,Comedy|Drama|Family,13.833
501,21450.0,An unemployed Brit vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.,/xMYP4uaNeyPmX4FQ2xxWk2eIN6K.jpg,Drama|Comedy,3.9372
502,11231.0,"Mr. Miyagi decides to take Julie, a troubled teenager, under his wing after he learns that she blames herself for her parents' demise and struggles to adjust with her grandmother and fellow pupils.",/wI3gCi9w1cuUJCiwhviAy46we9Q.jpg,Action|Drama|Family|Adventure,3.7516
503,41588.0,"Peter and Katherine Witner are Southern California super-yuppies with great jobs but no center to their lives. When they both lose their jobs and begin marital infidelities, their solution is to start their own business together. In order to find meaning to their empty lives, they follow various New Age gurus and other such groups. Eventually, they hit rock bottom and have to make some hard decisions.",/k0qZgxIlGRPsgamNjIUDKhLmZGH.jpg,Comedy|Drama,2.7452
504,10447.0,"In the year 2022, a ruthless prison warden has created the ultimate solution for his most troublesome and violent inmates: Absolom, a secret jungle island where prisoners are abandoned and left to die. But Marine Captain John Robbins, convicted of murdering a commanding officer, is determined to escape the island in order to reveal the truth behind his murderous actions and clear his name.",/jRwMdEb5bxwVARU2VmOADTflLfZ.jpg,Action|Drama|Science Fiction|Thriller,4.5406
505,31586.0,"Eleven-year-old North has had it with his parents. They are always busy with their careers and don't give North the attention he needs, so he files a lawsuit against them. The judge rules that North should either find new parents or return to his own parents within two months. Thus North starts off on a journey around the world to find parents that really care about him.",/e4JEG7dstmurXMUPOW9Jy6UDR9F.jpg,Comedy|Family|Fantasy|Adventure|Drama,4.1203
506,9300.0,"England, 1600. Queen Elizabeth I promises Orlando, a young nobleman obsessed with poetry, that she will grant him land and fortune if he agrees to satisfy a very particular request.",/otSCGdKzEeVgbfNl0YslOpRZHgk.jpg,Drama|Fantasy,4.3938
507,9559.0,"A kidnapped boy strikes up a friendship with his captor: an escaped convict on the run from the law, headed by an honorable U.S. Marshal.",/kWX2CYM5TbWaZwll4ysh7OjVUmJ.jpg,Drama|Crime|Thriller,2.9008
508,9800.0,Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,/tFe5Yoo5zT495okA49bq1vPPkiV.jpg,Drama,4.7716
509,713.0,"When an arranged marriage brings Ada and her spirited daughter to the wilderness of nineteenth-century New Zealand, she finds herself locked in a battle of wills with both her controlling husband and a rugged frontiersman to whom she develops a forbidden attraction.",/dUxjG6baSzGIgP7R8BQI5rpMuET.jpg,Drama|Romance,7.211
510,8291.0,"Still grieving after the murder of her boyfriend, hairdresser Justice writes poetry to deal with the pain of her loss. Unable to get to Oakland to attend a convention because of her broken-down car, Justice gets a lift with her friend, Iesha, and Iesha's postal worker boyfriend, Chicago. Along for the ride is Chicago's co-worker, Lucky, to whom Justice grows close after some initial problems. But is she ready to open her heart again?",/fOtMHxhYaCQcu3dwWpg7lz4Bqo0.jpg,Drama|Romance,5.5607
511,18133.0,"Several players from different backgrounds try to cope with the pressures of playing football at a major university. Each deals with the pressure differently, some turn to drinking, others to drugs, and some to studying.",/4pdbutHc9SLEPmdLKtlVffiLByP.jpg,Drama|Action|Romance,6.3975
512,25557.0,The Earth is invaded by alien parasites—AKA 'slugs'—that ride on people's backs and control their minds.,/8xJGom6fUqmVhJ7EWprZEHygUis.jpg,Horror|Science Fiction|Thriller,3.7218
513,22588.0,A series of mysterious crimes threatens the existence of a new radio network.,/l9pvl3AH4UsUvLn4yUP0RR4pltx.jpg,Comedy|Crime|Drama,0.79
514,10872.0,"A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",/ym7Kx3iDmalK8kXKvVQwnFYABEV.jpg,Comedy|Crime|Drama,6.1312
515,1245.0,A rule-bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,/uDGDtqSvuch324WnM7Ukdp1bCAQ.jpg,Drama|Romance,4.5307
516,11858.0,"An advertising man is slowly sliding downhill. When he is fired from his job in Detroit, he signs up for unemployment. One day they find him a job: teaching thinking skills to Army recruits. He arrives on base to find that there is no structure set up for the class.",/iPRtaSfN8gNWFclgrcg5oD3V41i.jpg,Comedy|Drama,5.5424
517,7007.0,"When a prostitute is found dead in a Los Angeles skyscraper occupied by a large Japanese corporation, detectives John Connor and Web Smith are called in to investigate. Although Connor has previous experience working in Japan, cultural differences make their progress difficult until a security disc showing the murder turns up. Close scrutiny proves the disc has been doctored, and the detectives realize they're dealing with a cover-up as well.",/jVWEeZ383peKxwE284AdyHqq6GH.jpg,Action|Drama|Thriller,7.163
518,10467.0,"An unhappy young couple visit the infamous Kellogg spa in Battle Creek, Michigan while a young hustler tries get into the breakfast-cereal business and compete against John Kellogg's corn flakes.",/zh7OVdFMpqpZ027z9RgVIwzxYjZ.jpg,Comedy|Romance|Drama,5.5826
519,5550.0,"The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, RoboCop must decide where his loyalties lie.",/ppLSSwCuC5ERRWbu9H3R8SPL9AM.jpg,Action|Adventure|Crime|Science Fiction|Thriller,2.596
520,8005.0,"Robin Hood comes home after fighting in the Crusades to learn that the noble King Richard is in exile and that the despotic King John now rules England, with the help of the Sheriff of Rottingham. Robin Hood assembles a band of fellow patriots to do battle with King John and the Sheriff.",/woexOLEkUlYsPLLuZRK6LjZaF38.jpg,Comedy,7.5164
521,2088.0,A corrupt cop gets in over his head when he tries to assassinate a beautiful Russian hit-woman.,/ojXNRpHMXU99UFmF9MKKiJCymKr.jpg,Crime|Drama|Romance,3.0217
522,10412.0,"Nazi skinheads in Melbourne take out their anger on local Vietnamese, who are seen as threatening racial purity. Finally the Vietnamese have had enough and confront the skinheads in an all-out confrontation, sending the skinheads running. A woman who is prone to epileptic seizures joins the skins' merry band, and helps them on their run from justice, but is her affliction also a sign of impurity?",/urE3Jzl3zuz2XUmAq2rXubYn3SD.jpg,Action|Drama|Thriller,4.8659
523,47889.0,"Reeling from her mother's recent death, Ruby Lee Gissing relocates to Florida to start anew. After finding a job at a souvenir store, Ruby becomes friends with the shop's owner, Mildred Chambers, and slowly acclimates to her new surroundings. Before long, she's juggling the affections of Mildred's Lothario son, Ricky, and the good-natured Mike. As she wavers between Ricky and Mike, Ruby also tries to come to terms with her past.",/gk0vbIVYwpXxSf1wQbS2r9IsBoV.jpg,Drama|Romance,1.3887
524,14534.0,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",/fAbfTCRpjHe2rprXBly55KL1dL9.jpg,Drama|History,4.8706
525,56583.0,"Matthew, a young schizophrenic, finds himself out on the street when a slumlord tears down his apartment building. Soon, he finds himself in even more dire straits, when he is threatened by Little Leroy, a thug who is one of the tough denizens of the Fort Washington Shelter for Men. He reaches out to Jerry, a streetwise combat veteran, who takes Matthew under his wing as a son. The relationship between these two men grows as they attempt to conquer the numbing isolation of homelessness.",/e8ie1x22wFEo63LQBbpBDqIH4oY.jpg,Drama,2.9934
526,41878.0,"Jean is young, gay, and promiscuous. Only after he meets one or two women, including Laura, does he come to realize his bisexuality. Jean has to overcome a personal crisis and a tough choice between Laura and his male lover Samy.",/5Onj1lmo28QklT5iiEdYlKygO7h.jpg,Drama,3.1472
527,424.0,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,Drama|History|War,10.632
528,35233.0,"When his star recruit botches a Major League Baseball debut, humiliated talent scout Al Percolo gets banished to rural Mexico, where he finds a potential gold mine in the arm of young phenom Steve Nebraska. Soon, the New York Yankees put a $55 million contract on the table—provided a psychiatrist can affirm Nebraska's mental stability.",/a5b1k4wmZShLu1Fo19SzcOJKRlD.jpg,Comedy,9.4085
529,14291.0,A seven-year-old chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,/oAJpHkMpfXiFY9F3HocIz9fhHLc.jpg,Drama,2.2166
530,103413.0,The difficult relationship between a british postal officer and his adoptive son.,/aKnqvAIYLUXm1Lnih0Oc024HbYV.jpg,Drama|Family,3.5993
531,11236.0,"A young British girl born and reared in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's castle. Her uncle is very distant due to the loss of his wife ten years before. Neglected once again, she begins exploring the estate and discovers a garden that has been locked and forgotten. Aided by one of the servants' boys, she begins restoring the garden, and eventually discovers some other secrets of the manor.",/zf6h5dJ7wVG7LqMO9dhHGHVejzj.jpg,Drama|Family|Fantasy,4.7706
532,11592.0,"Beverly is the perfect happy homemaker, along with her doting husband and two children, but this nuclear family just might explode when her fascination with serial killers collides with her ever-so-proper code of ethics.",/vAZkFho9YdIXPmMdHMwr10Go2FF.jpg,Comedy|Crime,1.7852
533,8850.0,"Based on the 1930s comic strip, The Shadow is put up against his archenemy Shiwan Khan, who plans to take over the world by holding a city to ransom using an atom bomb. Using his powers of invisibility and ""the power to cloud men's minds"", The Shadow comes blazing to the rescue with explosive results.",/xAbFJH3vQYZvUyzzGAtG4OLy492.jpg,Fantasy|Action|Crime,6.8858
534,10445.0,"C.S. Lewis, a world-renowned writer and professor, leads a passionless life until he meets spirited poet Joy Gresham.",/5jTWY1M2O4Zhid4rLOpftzazRGn.jpg,Drama|Romance,6.9045
535,695.0,"Many loosely connected characters cross paths in this film, based on the stories of Raymond Carver. Waitress Doreen Piggot accidentally runs into a boy with her car. Soon after walking away, the child lapses into a coma. While at the hospital, the boy's grandfather tells his son, Howard, about his past affairs. Meanwhile, a baker starts harassing the family when they fail to pick up the boy's birthday cake.",/mbNTvbtWfV4soyErimDTdX67OAr.jpg,Drama|Comedy,3.9712
536,43535.0,"When Michael McCann is thrown over by the woman he loves, he becomes something of a misanthrope and a miser, spending all of his spare money on collectible gold coins. Living in the same town is an affluent family with two sons: John and Tanny. Tanny's a wild boy, whom John cannot control, and one night he breaks into McCann's house, and steals the gold and disappears, which nearly confirms McCann's distrust of mankind. But then, a mysterious young woman dies in the snow outside McCann's house, and her small daughter makes her way to McCann's house and into McCann's life and heart.",/2Jorj80Y4EVEAPDRVVdDXKSVUTw.jpg,Family|Comedy|Drama,2.3327
537,12519.0,"In 1930s Australia, Anglican clergyman Anthony Campion and his prim wife, Estella, are asked to visit noted painter Norman Lindsay, whose planned contribution to an international art exhibit is considered blasphemous. While Campion and Lindsay debate, Estella finds herself drawn to the three beautiful models sitting for the painter's current work, freethinking Sheela, sensual Pru and virginal Giddy.",/bOUDHgOlxANs1KsYZEsLSjZBTkd.jpg,Comedy|Drama,5.1058
538,23210.0,"The story of a young, gay, black, con artist who, posing as the son of Sidney Poitier, cunningly maneuvers his way into the lives of a white, upper-class New York family.",/oH0bl69uZZA6dAclgFRkm1Vwcry.jpg,Mystery|Drama|Comedy,0.9867
539,858.0,"After the death of his mother, a young boy calls a radio station in an attempt to set his father up on a date. Talking about his father’s loneliness soon leads to a meeting with a young female journalist, who has flown to Seattle to write a story about the boy and his father.",/jAXfku1u1uaLGh4cUmK0ESf1pPu.jpg,Comedy|Drama|Romance,7.5236
540,867.0,"A woman moves into a Manhattan apartment, where she learns that the previous tenant's life ended under mysterious circumstances.",/g7PC2e2KqDkIfOoJx9iXJJez99d.jpg,Drama|Thriller,4.6776
541,78.0,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg,Science Fiction|Drama|Thriller,9.705
542,13203.0,"Country girl Rebecca has spent most of her life on a farm in South Dakota, and, when she goes away to college in Los Angeles, Rebecca immediately feels out of place in the daunting urban setting. She is befriended by a savvy party animal named Crawl, who convinces the ambivalent Rebecca to stay in the city. When Thanksgiving break rolls around, Rebecca, no longer an innocent farm girl, invites Crawl back to South Dakota, where he pretends to be her fiancé.",/gj4afHL9bMQ18opZzMp77tlPkAq.jpg,Comedy|Drama|Romance,5.3485
543,10442.0,"Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.",/nBvz8zE0uxMSQXWhMlyBoreDFiW.jpg,Comedy|Crime|Romance,1.3256
544,11074.0,"Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop, and goes on the record with his allegations. Demoted to water-way duty Tom, along with new partner Jo Christman, navigate the three rivers looking for clues and discovering bodies. This time the victims are women Tom knows, he must find the killer to prove his innocence.",/1bLazrQWJQhO6u58vJZXJZ3ZFDh.jpg,Crime|Action|Mystery|Thriller,1.6034
546,9607.0,"Mario and Luigi, plumbers from Brooklyn, find themselves in an alternate universe where evolved dinosaurs live in hi-tech squalor. They're the only hope to save our universe from invasion by the dino dictator, Koopa.",/yt5bbMfKpg1nRr4k5edxs7tPK2m.jpg,Adventure|Fantasy|Comedy|Family,4.698
547,17585.0,"A homeless man is hired as a survival guide for a group of wealthy businessmen on a hunting trip in the mountains, unaware that they are killers who hunt humans for sport, and that he is their new prey.",/wRtpJFGney5gqHmMb3JjT5WN3FH.jpg,Action|Thriller|Adventure|Crime|Drama,4.3545
548,9057.0,A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.,/r6H0J7uu9n6D6p5HoJz7jMD90eI.jpg,Action,2.9777
549,20967.0,"A collection of vignettes highlighting different aspects of the life, work, and character of the acclaimed Canadian classical pianist.",/3GTmkUpCb1uL7psLYqAHyIyld51.jpg,Drama|Music,1.5559
550,10635.0,"At a sizable public college, high-minded student Eddy is forced to room with the slovenly Stuart, but the pair strike up a surprising friendship. When attractive co-ed Alex is assigned to live with the two male students because of her gender-neutral name, a roundabout love triangle ensues. Eddy secretly yearns for Stuart, who wants Alex, but she prefers Eddy. The complex situation leads to sexual experimentation and strained relationships.",/vR6qwjChOV4Z9940VA9chucNpne.jpg,Comedy|Drama|Romance,1.84
551,9479.0,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,Fantasy|Animation|Family,10.7345
552,10057.0,"D'Artagnan travels to Paris hoping to become a musketeer, one of the French king's elite bodyguards, only to discover that the corps has been disbanded by conniving Cardinal Richelieu, who secretly hopes to usurp the throne. Fortunately, Athos, Porthos and Aramis have refused to lay down their weapons and continue to protect their king. D'Artagnan joins with the rogues to expose Richelieu's plot against the crown.",/mk8UH7JRmK8adcqJJpB1ygP7B1C.jpg,Action|Adventure|Comedy|Romance,7.7382
553,11969.0,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",/wGFCvylul8iEQhJOKfwZGGvXMzA.jpg,Western|Action,6.3014
554,41590.0,"Valerie is a juror in the trial of a mob boss. When her young son's life is threatened, she has no option other than to see that justice isn't done.",/uYVGv35bMH7MybbfvWHEC9xQDMY.jpg,Drama|Action|Thriller,3.6086
555,319.0,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",/39lXk6ud6KiJgGbbWI2PUKS7y2.jpg,Action|Crime|Romance,4.2282
556,26408.0,"A behind-the-scenes documentary about the Clinton for President campaign, focusing on the adventures of spin doctors James Carville and George Stephanopoulos.",/prfxsyG4SnlnqqulavCJ4RksFUA.jpg,Documentary|History,4.6732
558,15139.0,"Rich knows a lot about accidents. So much so, he is scared to do anything that might endanger him, like riding his bike, or climbing into his treehouse. While in an old library, he is mystically transported into the unknown world of books, and he has to try and get home again.",/1NM0W9fwe2IZ4SPdN5OCNKjkrqN.jpg,Family|Fantasy|Animation,2.7237
559,161158.0,A writer has torrid fantasy affairs with young men.,/thcPOPd5e497Ta0pYN8lSBkfYMN.jpg,Drama|Comedy,3.9104
560,218473.0,"The Beans are poor, proud, hated by all, but alive in the sense that they struggle against their lot and support each other in time of trouble. Earlene lives across the street from the Bean's trailer, and the view from her window is better than any daytime television soap opera; especially Beal Bean, and especially Beal Bean shirtless. When Reuben Bean is sent to prison for resisting arrest for out-of-season deer hunting, Beal takes up with Reuben's woman Roberta. He also has a child by Earlene, with a triangle of sex complicated by poverty.",/aPhwUrsviNrbBs8khuDHsnX9cn9.jpg,Drama,1.5329
561,85247.0,"Cynical hit man Mick is tiring of his job and asks his boss George for time off. However, George gives him the assignment of his life, prompting Mick's soul-searching to reach new heights. Mick is asked to kill sultry Fiona, who owes George money and claims she wants to die. But as Mick spends time with her, he finds himself falling for her.",/nKEwcGrTl0kWcFQlbrhciP8wYtK.jpg,Thriller|Drama|Romance,2.9539
562,11446.0,An unattractive 7th grader struggles to cope with suburban life as the middle child with inattentive parents and bullies at school.,/fsMMOVto87pvUQyozOF9CaT9aMR.jpg,Comedy|Drama,3.6717
563,51980.0,"It's mid 19th century, north of France. The story of a coal miner's town. They are exploited by the mine's owner. One day the decide to go on strike, and then the authorities repress them.",/cizv23RUxcpTrQt4kcOz7Sv6YJl.jpg,Drama|Romance,2.0908
564,24405.0,"Military men Rock Reilly and Eddie Devane are tasked with taking a prisoner, blonde bombshell Toni Johnson, on what becomes an unforgettable road trip. Toni, an enlistee who's in trouble for deserting her unit, soon proves that she's craftier than most inmates.",/mEG6fTyTjsA1vzTTqCXsiJzjdQ5.jpg,Comedy|Romance,6.8454
565,11655.0,"Faced with his own mortality, an ingenious alchemist tried to perfect an invention that would provide him with the key to eternal life. It was called the Cronos device. When he died more than 400 years later, he took the secrets of this remarkable device to the grave with him. Now, an elderly antiques dealer has found the hellish machine hidden in a statue and learns about its incredible powers. The more he uses the device, the younger he becomes...but nothing comes without a price. Life after death is just the beginning as this nerve-shattering thriller unfolds and the fountain of youth turns bloody.",/bRX8au50CnhC8hXr8AbsCNdb96G.jpg,Drama|Horror|Thriller,3.6937
566,11800.0,"Naked in New York begins in the car of grown up Jake, he is talking to us about his girlfriend, Joanne,  and to whom you can turn to for help while facing life. From there it flashes back to his memories of his parents, college, house across from a squirrel infested peanut factory, best friend, writing career and Joanne.",/gAufFGm2Qly8TYrhy4me9X35B7m.jpg,Comedy|Romance,1.4919
567,8223.0,"When American author Nicholas brings in a cosmetologist named Kika to prepare the corpse of his recently deceased son, she inadvertently revives the young man, then falls in love with him. Forces conspire against the couple, though, as Nicholas wants Kika for himself.",/jUEBKaMqcvrz0HHF8Cei8asjRWr.jpg,Comedy|Drama,4.743
568,14587.0,A group of South Asian women try but cannot escape their problems on a day trip to a British beach resort.,/jq27h7iCkqwBP3Dd9DQnWdgfGGV.jpg,Comedy|Drama,4.4546
569,31504.0,"When the owner of the Minnesota Twins passes away, he bequeaths the team to his preteen grandson. The newly minted head honcho quickly appoints himself manager, causing unrest in an organization that struggles to take orders from a 12-year-old.",/ps0GapKs4vuV38XX6VUbTZm8QS6.jpg,Comedy|Family,3.0376
570,41653.0,"Stockholm in the 1920s. Young Roland lives with his socialist father, Jewish mother and a boxing brother. His mother sells condoms illegally, and from them, Roland makes slingshots which he sells. His rebellious ways has gotten him the special attention of his school teacher, who always makes sure that Roland is punished. Roland also tries to make extra money by repairing bicycles, a successful business that in the end lands him in hot water.",/hu8OM6AkfZeYlG10q5aQ9e07PqZ.jpg,Drama,2.8401
571,53185.0,"Diana and Deric have an ideal marriage: they thrive in each other's company, they're funny, and they enjoy their two grown children and Deric's dotty mother; the trouble is, Diana can no longer walk and her malady defies medical diagnosis. To care for Diana, Deric is letting his business slide, but at a civic luncheon, he is seated next to Aileen Armitage, a novelist who is blind. They have a nice time, and on the sly, Diana contacts Aileen to made an odd request. Diana's declining health and her resolve bring this triangle of unlikely friends to a surprising place.",/kZt6Lu6mqJPUfEcB851APlnHN4m.jpg,TV Movie|Drama|Romance|Comedy,0.2857
572,95743.0,A French football playing exchange student falls in love.,/4LexKl8qiKEneVN7uSVN3zDvVDZ.jpg,Drama|Romance,2.9714
573,23637.0,"A bureaucratic snafu sends Marco Tullio Sperelli, a portly, middle-aged northern Italian, to teach third grade in a poor town outside Naples",/b4wZkB4FNUi7SK46Tw9kxT5oW8M.jpg,Comedy,3.0997
574,17600.0,"Bright young student Raymond Aibelli is forced to sidetrack an important medical internship because his mother, Susan, is recovering from a broken leg. When he isn't tasked with the most mundane aspects of Susan's recuperation, Raymond finds distraction in a neighborhood girl, Toni Peck. But, as Susan begins relying on her son for both physical and emotional needs, Raymond starts developing disturbing and unwanted new yearnings.",/fuID31Ft8nWLcFRSQ7qZRlu49o7.jpg,Comedy|Drama,1.7307
575,10897.0,"When nine-year-old Alfalfa falls for Darla, his ""He-Man-Woman-Hating"" friends attempt to sabotage their relationship.",/qI7PKX2JSw4yD2iQm3pyHvKir28.jpg,Romance|Comedy|Family,5.6548
576,349394.0,"Fausto enters an orphanage and is initially bullied, but then makes friends with a new bunkmate, Raymond. He is apprenticed to Mietek, a tailor in the Jewish quarter, who teaches him the trade. Fausto charms everyone in the quarter, and falls in love with Tonie, the mechanic's daughter. He starts making outrageous suits for publicity and, after dressing Tonie, decides that he wants to be a famous couturier.",/hx95nBuHwprvE6f3N0Ho26s4Rtg.jpg,Comedy,3.1148
577,21352.0,"The true story of how a marine seal named Andre befriended a little girl and her family, circa 1962.",/uo5BozBpQfKXGLPUeUkwBGLG0XW.jpg,Family|Adventure|Comedy,1.2158
579,68806.0,"The film shows the difficulties of an honest, imperiled judge and his bodyguard of four men, trying to clean up a Sicilian town. Corrupt local politicians, working hand-in-hand with the Mafia, will stop at nothing to prevent exposure of their rackets.",/bhUUl8DosoGRDiGuSGu5GXDdGzT.jpg,Thriller|Crime|Drama,1.2933
580,37345.0,"Bristol, England, early 19th century. A beautiful young stranger who speaks a weird language is tried for the crime of begging. But when a man claims that he can translate her dialect, it is understood that the woman is a princess from a far away land. She is then welcomed by a family of haughty aristocrats that only wants to heighten their prestige. However, the local reporter is not at all convinced she is what she claims to be and investigates. Is Caraboo really a princess?",/a3Fw33tSGdO2eV8SULQigOITzH4.jpg,Comedy|Drama|History|Mystery,7.4193
581,32562.0,"Exuberant, eye-opening movie that serves up a dazzling hundred-year history of the role of gay men and lesbians have had on the silver screen. Film contains fabulous footage from 120 films showing the changing face of cinema sexuality, from cruel stereotypes to covert love to the activist triumphs of the 1990s.",/x0DSh3uMeQk6EG1DHjGJUywN7C0.jpg,Documentary|History,3.5865
582,47507.0,"Lola is pregnant, and she isn’t sure who the father is: Félix, a Jewish delivery boy, or Jamal, a black law student.",/ojNzabwK0IaAVIjQwcNhxBNYRmr.jpg,Comedy|Romance,0.7116
583,25403.0,"Nanni Moretti recalls in his diary three slice of life stories characterized by a sharply ironic look: in the first one he wanders through a deserted Rome, in the second he visits a reclusive friend on an island, and in the last he has to grapple with an unknown illness.",/rAjbgSUvZDoy5jPbC5jD6pWvlyZ.jpg,Comedy|Drama,2.7839
584,124304.0,"In an Argentine village in the 1930s, the willful Leonor discovers that her beloved daughter, Charlotte, has dwarfism. Attempting to let her have as normal a childhood as possible, Leonor never discusses Charlotte's lack of stature, nor lets anyone else in the village ever mention it. As Charlotte grows up into a smart and self-possessed young woman, local eccentric Ludovico, who collects miniatures, becomes smitten with her.",/ijVUC5LFY2XA2FtLpz7WqMR29TL.jpg,Romance|Drama,3.8164
585,9066.0,"The original '70s TV family is now placed in the 1990s, where they're even more square and out of place than ever.",/kbJfBJh5vEf5356Jlm6P37H48hD.jpg,Family|Comedy|Romance,2.4028
586,771.0,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. When thieves try to break into his home, he puts up a fight like no other.",/i5We88HdO9Nsrv8xLyo4toNsLUM.jpg,Comedy|Family,1.8795
587,251.0,"After a young man is murdered, his spirit stays behind to warn his lover of impending danger, with the help of a reluctant psychic.",/w9RaPHov8oM5cnzeE27isnFMsvS.jpg,Fantasy|Drama|Thriller|Mystery|Romance,6.4491
588,812.0,"In the boorish city of Agrabah, kind-hearted street urchin Aladdin and Princess Jasmine fall in love, although she can only marry a prince. He and power-hungry Grand Vizier Jafar vie for a magic lamp that can fulfill their wishes.",/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg,Animation|Family|Adventure|Fantasy|Romance,10.7128
589,280.0,"Ten years after the events of the original, a reprogrammed T-800 is sent back in time to protect young John Connor from the shape-shifting T-1000. Together with his mother Sarah, he fights to stop Skynet from triggering a nuclear apocalypse.",/jFTVD4XoWQTcg7wdyJKa8PEds5q.jpg,Action|Thriller|Science Fiction,11.5296
590,581.0,"Wounded Civil War soldier John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",/hw0ZEHAaTqTxSXGVwUFX7uvanSA.jpg,Adventure|Drama|Western,8.4219
591,80350.0,A private eye helps an amnesiac CIA agent elude mobsters who don't want him to regain his memory of their drug operation.,/ozqhRWXkNavtxWVk04bOQPgf5CZ.jpg,Thriller|Action|Drama,3.1465
592,268.0,"Having witnessed his parents' brutal murder as a child, millionaire philanthropist Bruce Wayne fights crime in Gotham City disguised as Batman, a costumed hero who strikes fear into the hearts of villains. But when a deformed madman known as 'The Joker' seizes control of Gotham's criminal underworld, Batman must face his most ruthless nemesis ever while protecting both his identity and his love interest, reporter Vicki Vale.",/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg,Fantasy|Action|Crime,6.219
593,274.0,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,Crime|Thriller|Drama,2.698
594,408.0,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg,Fantasy|Animation|Family,9.4179
